,2,3,4,5,6,7,8,9,10,11,12,13
2,2,2,3,3,4,4,5,5,6,6,7,7
3,1,1,1,2,1,2,2,2,2,3,2,3
4,1,2,2,1,4,2,4,4,6,4,9,6
5,2,1,2,1,1,1,1,2,1,2,1,2
6,1,2,1,2,4,1,3,2,5,3,4,3
7,1,1,1,1,1,1,1,1,1,2,1,3
8,2,2,1,1,3,2,2,2,2,1,5,1
9,1,1,1,2,1,1,2,2,2,2,1,2
10,1,2,2,1,3,1,3,3,4,2,6,2
11,2,1,1,1,1,1,2,2,1,1,2,1
12,1,2,1,2,2,2,3,2,2,3,3,2
13,1,1,1,1,2,1,2,1,2,1,2,1
